atmid,datetime,seg_st_mea,NAME,ROUTE_ID,month,day,hour,year
5697202888,5/10/2022 16:18,182.7015,Polk,S001910080W,5,10,16,2022
5697609263,5/10/2022 17:05,8.2139,Polk,S001910235W,5,10,17,2022
5698156919,5/10/2022 18:07,16.5052,Pottawattamie,S001910680W,5,10,18,2022
5700405737,5/10/2022 22:25,135.2654,Polk,S001910035N,5,10,22,2022
5704836583,5/11/2022 6:54,142.3608,Polk,S001910080E,5,11,6,2022
5706364942,5/11/2022 10:30,178.7178,Polk,S001910080W,5,11,10,2022
5709809206,5/11/2022 17:05,133.0598,Polk,S001910035N,5,11,17,2022
5709818566,5/11/2022 17:06,0.3968,Pottawattamie,S001910680W,5,11,17,2022
5717334293,5/12/2022 15:53,10.0292,Polk,S001910235W,5,12,15,2022
5717371187,5/12/2022 15:57,180.0862,Polk,S001910080W,5,12,15,2022
5717922815,5/12/2022 17:01,9.241,Polk,S001910235E,5,12,17,2022
5718664317,5/12/2022 18:27,128.7442,Jasper,S001910080W,5,12,18,2022
5727259648,5/13/2022 11:11,245.1797,Johnson,S001910080E,5,13,11,2022
5729177753,5/13/2022 14:52,112.6504,Story,S001910035N,5,13,14,2022
5737733996,5/14/2022 7:20,130.576,Polk,S001910035S,5,14,7,2022
5738515317,5/14/2022 8:51,135.849,Polk,S001910035N,5,14,8,2022
5747392915,5/15/2022 2:06,147.3506,Polk,S001910035S,5,15,2,2022
5750009919,5/15/2022 7:14,69.0995,Johnson,S001910380S,5,15,7,2022
5753947335,5/15/2022 14:56,130.576,Polk,S001910035S,5,15,14,2022
5754074702,5/15/2022 15:11,133.7773,Jasper,S001910080W,5,15,15,2022
5755566632,5/15/2022 18:06,137.6265,Polk,S001910080E,5,15,18,2022
5759392317,5/16/2022 1:33,128.6074,Polk,S001910035N,5,16,1,2022
5762847061,5/16/2022 8:19,5.6431,Polk,S001910235W,5,16,8,2022
5765448662,5/16/2022 13:19,151.6362,Jasper,S001910080W,5,16,13,2022
5767372559,5/16/2022 16:57,244.1835,Johnson,S001910080E,5,16,16,2022
5769388541,5/16/2022 20:42,195.115,Dallas,S001910080W,5,16,20,2022
5772627743,5/17/2022 2:47,171.603,Polk,S001910080W,5,17,2,2022
5778174894,5/17/2022 13:15,89.6338,Pottawattamie,S001910029S,5,17,13,2022
5780004888,5/17/2022 16:55,53.1402,Pottawattamie,S001910029N,5,17,16,2022
5780363933,5/17/2022 18:00,2.0255,Scott,S001910074E,5,17,18,2022
5786683438,5/18/2022 6:12,13.8118,Scott,S001910080W,5,18,6,2022
5789156428,5/18/2022 10:59,16.7812,Scott,S001910080W,5,18,10,2022
5791364058,5/18/2022 15:15,238.8226,Johnson,S001910080E,5,18,15,2022
5792352236,5/18/2022 17:10,5.1277,Polk,S001910235E,5,18,17,2022
5792410534,5/18/2022 17:16,9.0456,Polk,S001910235W,5,18,17,2022
5792508603,5/18/2022 17:28,13.2516,Polk,S001910235W,5,18,17,2022
5792640615,5/18/2022 17:43,180.3093,Polk,S001910080W,5,18,17,2022
5799841098,5/19/2022 7:38,18.0561,Linn,S001910380N,5,19,7,2022
5800316598,5/19/2022 8:33,171.7218,Polk,S001910080W,5,19,8,2022
5803139558,5/19/2022 14:00,168.926,Polk,S001910080W,5,19,14,2022
5806689215,5/19/2022 20:48,3.9457,Johnson,S001910380N,5,19,20,2022
5815315609,5/20/2022 13:32,125.4358,Polk,S001910035N,5,20,13,2022
5815749527,5/20/2022 14:22,3.9602,Polk,S001910235E,5,20,14,2022
5816458653,5/20/2022 15:45,180.3772,Polk,S001910080W,5,20,15,2022
5825076219,5/21/2022 8:31,56.1414,Pottawattamie,S001910029N,5,21,8,2022
5838981907,5/22/2022 11:33,114.7297,Dallas,S001910080E,5,22,11,2022
5840010228,5/22/2022 13:33,187.6327,Poweshiek,S001910080E,5,22,13,2022
5842607806,5/22/2022 18:36,6.9877,Johnson,S001910380N,5,22,18,2022
5843135237,5/22/2022 19:35,7.9195,Polk,S001910235E,5,22,19,2022
5853143851,5/23/2022 14:53,295.4668,Scott,S001910080E,5,23,14,2022
5854100794,5/23/2022 16:43,14.1595,Linn,S001910380N,5,23,16,2022
5864833299,5/24/2022 13:16,50.1637,Linn,S001910380S,5,24,13,2022
5865760766,5/24/2022 15:01,98.4885,Pottawattamie,S001910029S,5,24,15,2022
5866478798,5/24/2022 16:22,8.1002,Polk,S001910235E,5,24,16,2022
5867118306,5/24/2022 17:34,239.9523,Johnson,S001910080E,5,24,17,2022
5867177410,5/24/2022 17:41,61.7679,Warren,S001910035N,5,24,17,2022
5867478797,5/24/2022 18:15,51.9609,Linn,S001910380S,5,24,18,2022
5867638705,5/24/2022 18:33,67.3123,Johnson,S001910080W,5,24,18,2022
5868098590,5/24/2022 19:24,165.3374,Polk,S001910080W,5,24,19,2022
5869221492,5/24/2022 21:28,5.9335,Polk,S001910235E,5,24,21,2022
5869789011,5/24/2022 22:32,7.4989,Polk,S001910235E,5,24,22,2022
5871253306,5/25/2022 1:18,132.3621,Polk,S001910035N,5,25,1,2022
5874921442,5/25/2022 8:15,179.9921,Polk,S001910080W,5,25,8,2022
5874953060,5/25/2022 8:18,107.9067,Story,S001910035N,5,25,8,2022
5878823996,5/25/2022 15:45,180.1785,Polk,S001910080W,5,25,15,2022
5878978654,5/25/2022 16:02,178.2804,Polk,S001910080W,5,25,16,2022
5880207858,5/25/2022 18:18,148.6726,Polk,S001910035S,5,25,18,2022
5880238705,5/25/2022 18:22,2.883,Polk,S001910235E,5,25,18,2022
5881258324,5/25/2022 20:13,162.9331,Jasper,S001910080E,5,25,20,2022
5881497980,5/25/2022 20:40,20.9935,Linn,S001910380N,5,25,20,2022
5886307385,5/26/2022 13:47,70.4344,Johnson,S001910380S,5,26,13,2022
5887426348,5/26/2022 15:52,238.6257,Johnson,S001910080E,5,26,15,2022
5887886340,5/26/2022 16:43,195.0095,Dallas,S001910080W,5,26,16,2022
5889042324,5/26/2022 18:53,224.7943,Iowa,S001910080E,5,26,18,2022
5896032448,5/27/2022 7:57,238.7308,Johnson,S001910080E,5,27,7,2022
5899126703,5/27/2022 13:46,19.7788,Linn,S001910380N,5,27,13,2022
5900363475,5/27/2022 16:05,130.9603,Polk,S001910035S,5,27,16,2022
5910436311,5/28/2022 10:55,138.3527,Polk,S001910080E,5,28,10,2022
5911706083,5/28/2022 13:18,18.5614,Linn,S001910380N,5,28,13,2022
5914441158,5/28/2022 18:26,122.4255,Poweshiek,S001910080W,5,28,18,2022
5915595012,5/28/2022 20:33,196.0939,Dallas,S001910080W,5,28,20,2022
5920910244,5/29/2022 6:36,1.1424,Jasper,S001910080E,5,29,6,2022
5925319645,5/29/2022 14:55,0.0752,Pottawattamie,S001910029S,5,29,14,2022
5935799327,5/30/2022 10:40,1.2198,Scott,S001910080W,5,30,10,2022
5936992869,5/30/2022 12:56,161.7041,Polk,S001910080W,5,30,12,2022
5947168572,5/31/2022 8:09,180.6504,Polk,S001910080W,5,31,8,2022
5951328316,5/31/2022 16:04,64.2592,Johnson,S001910380S,5,31,16,2022
5951355389,5/31/2022 16:07,4.5095,Pottawattamie,S001910080E,5,31,16,2022
5951513411,5/31/2022 16:25,131.8753,Polk,S001910035N,5,31,16,2022
5954006186,5/31/2022 21:02,63.7294,Johnson,S001910380S,5,31,21,2022
5954146733,5/31/2022 21:18,158.6411,Jasper,S001910080E,5,31,21,2022
5958800378,6/1/2022 5:59,110.7069,Dallas,S001910080E,6,1,5,2022
5962025414,6/1/2022 12:01,94.6564,Polk,S001910035N,6,1,12,2022
5964210315,6/1/2022 16:05,94.1377,Polk,S001910035N,6,1,16,2022
5964580066,6/1/2022 16:46,72.78,Johnson,S001910380S,6,1,16,2022
5964725557,6/1/2022 17:02,7.1969,Polk,S001910235E,6,1,17,2022
5964745949,6/1/2022 17:04,0.0844,Johnson,S001910380N,6,1,17,2022
5967503385,6/1/2022 22:07,216.1683,Iowa,S001910080E,6,1,22,2022
5969871024,6/2/2022 2:38,172.7347,Polk,S001910080W,6,2,2,2022
5976827816,6/2/2022 15:37,236.3239,Johnson,S001910080E,6,2,15,2022
5977434392,6/2/2022 16:44,13.6872,Polk,S001910235W,6,2,16,2022
5977782785,6/2/2022 17:23,1.7426,Polk,S001910235E,6,2,17,2022
5978114523,6/2/2022 17:59,0.0765,Polk,S001910235E,6,2,17,2022
5980280568,6/2/2022 21:57,142.3608,Polk,S001910080E,6,2,21,2022
5986020787,6/3/2022 8:34,68.7523,Johnson,S001910080W,6,3,8,2022
5989713439,6/3/2022 15:25,13.549,Linn,S001910380N,6,3,15,2022
5990451026,6/3/2022 16:47,139.422,Polk,S001910080E,6,3,16,2022
6001271609,6/4/2022 12:30,235.5767,Johnson,S001910080E,6,4,12,2022
6003725401,6/4/2022 16:59,141.6501,Polk,S001910080E,6,4,16,2022
6008231198,6/5/2022 1:12,68.9112,Johnson,S001910380S,6,5,1,2022
6008896096,6/5/2022 2:24,146.1091,Woodbury,S001910029N,6,5,2,2022
6016347743,6/5/2022 16:04,9.3364,Polk,S001910235W,6,5,16,2022
6024596377,6/6/2022 7:30,238.7308,Johnson,S001910080E,6,6,7,2022
6028697425,6/6/2022 15:03,182.7015,Polk,S001910080W,6,6,15,2022
6029558798,6/6/2022 16:37,23.8822,Linn,S001910380N,6,6,16,2022
6030033289,6/6/2022 17:30,289.9318,Scott,S001910080E,6,6,17,2022
6032932120,6/6/2022 22:42,65.927,Johnson,S001910380S,6,6,22,2022
6039687759,6/7/2022 10:59,130.576,Polk,S001910035S,6,7,10,2022
6042831925,6/7/2022 16:43,2.1917,Polk,S001910235E,6,7,16,2022
6042885738,6/7/2022 16:48,127.952,Polk,S001910035N,6,7,16,2022
6045928545,6/7/2022 22:19,56.0338,Linn,S001910380S,6,7,22,2022
6051142231,6/8/2022 7:53,145.9753,Polk,S001910035S,6,8,7,2022
6051598988,6/8/2022 8:43,181.7396,Polk,S001910080W,6,8,8,2022
6052130308,6/8/2022 9:42,174.2812,Polk,S001910080W,6,8,9,2022
6052993891,6/8/2022 11:18,130.576,Polk,S001910035S,6,8,11,2022
6056154420,6/8/2022 17:06,3.7583,Polk,S001910235E,6,8,17,2022
6056288723,6/8/2022 17:20,2.7845,Polk,S001910235E,6,8,17,2022
6056436107,6/8/2022 17:36,132.114,Polk,S001910035N,6,8,17,2022
6056679610,6/8/2022 18:02,131.3993,Polk,S001910035N,6,8,18,2022
6057419916,6/8/2022 19:23,161.7041,Polk,S001910080W,6,8,19,2022
6061259160,6/9/2022 2:19,8.2139,Polk,S001910235W,6,9,2,2022
6065764281,6/9/2022 10:30,239.5478,Johnson,S001910080E,6,9,10,2022
6066421973,6/9/2022 11:41,64.4076,Johnson,S001910080W,6,9,11,2022
6067735708,6/9/2022 14:05,136.159,Polk,S001910035N,6,9,14,2022
6068276593,6/9/2022 15:03,9.2743,Polk,S001910235E,6,9,15,2022
6069322487,6/9/2022 16:57,175.483,Polk,S001910080W,6,9,16,2022
6074185529,6/10/2022 1:43,173.8642,Polk,S001910080W,6,10,1,2022
6077414477,6/10/2022 7:36,113.2746,Story,S001910035S,6,10,7,2022
6080693933,6/10/2022 13:34,85.1928,Hamilton,S001910035S,6,10,13,2022
6080706786,6/10/2022 13:35,86.0478,Hamilton,S001910035S,6,10,13,2022
6083350412,6/10/2022 18:53,109.7346,Dallas,S001910080E,6,10,18,2022
6084974888,6/10/2022 21:50,137.0306,Polk,S001910035N,6,10,21,2022
6087682482,6/11/2022 2:48,197.5141,Poweshiek,S001910080E,6,11,2,2022
6092927571,6/11/2022 12:26,104.7529,Poweshiek,S001910080W,6,11,12,2022
6094138165,6/11/2022 14:39,78.7982,Iowa,S001910080W,6,11,14,2022
6096451236,6/11/2022 18:53,0.7339,Polk,S001910235E,6,11,18,2022
6120562020,6/13/2022 15:20,139.9622,Polk,S001910080E,6,13,15,2022
6120617429,6/13/2022 15:26,139.422,Polk,S001910080E,6,13,15,2022
6121530332,6/13/2022 17:07,56.7376,Linn,S001910380S,6,13,17,2022
6127774821,6/14/2022 4:39,196.0939,Dallas,S001910080W,6,14,4,2022
6127890264,6/14/2022 4:51,109.5317,Dallas,S001910080E,6,14,4,2022
6130490154,6/14/2022 9:41,195.115,Dallas,S001910080W,6,14,9,2022
6133827949,6/14/2022 15:53,181.9389,Polk,S001910080W,6,14,15,2022
6142201073,6/15/2022 7:23,87.8076,Iowa,S001910080W,6,15,7,2022
6143307783,6/15/2022 9:25,54.9569,Linn,S001910380S,6,15,9,2022
6147400984,6/15/2022 16:59,136.544,Jasper,S001910080W,6,15,16,2022
6155522214,6/16/2022 7:55,237.7946,Johnson,S001910080E,6,16,7,2022
6158858087,6/16/2022 14:10,111.8939,Story,S001910035N,6,16,14,2022
6160105359,6/16/2022 16:30,240.86,Johnson,S001910080E,6,16,16,2022
6162610681,6/16/2022 21:08,11.9019,Polk,S001910235W,6,16,21,2022
6173749729,6/17/2022 17:55,106.449,Story,S001910035S,6,17,17,2022
6184713756,6/18/2022 14:18,137.4347,Polk,S001910080E,6,18,14,2022
6211766536,6/20/2022 16:38,138.8246,Polk,S001910080E,6,20,16,2022
6225118085,6/21/2022 17:37,3.7583,Polk,S001910235E,6,21,17,2022
6236527090,6/22/2022 14:45,22.4714,Linn,S001910380N,6,22,14,2022
6236929478,6/22/2022 15:29,182.3508,Polk,S001910080W,6,22,15,2022
6237833571,6/22/2022 17:09,214.5637,Iowa,S001910080E,6,22,17,2022
6239090307,6/22/2022 19:28,119.4295,Dallas,S001910080E,6,22,19,2022
6247407673,6/23/2022 10:54,101.77,Iowa,S001910080W,6,23,10,2022
6249714391,6/23/2022 15:10,8.8489,Polk,S001910235E,6,23,15,2022
6250059515,6/23/2022 15:47,8.3117,Polk,S001910235E,6,23,15,2022
6250092054,6/23/2022 15:51,13.9717,Linn,S001910380N,6,23,15,2022
6250100649,6/23/2022 15:52,3.5836,Johnson,S001910380N,6,23,15,2022
6250205285,6/23/2022 16:03,8.2405,Polk,S001910235E,6,23,16,2022
6250698960,6/23/2022 16:57,196.9253,Poweshiek,S001910080E,6,23,16,2022
6252657101,6/23/2022 20:30,122.93,Polk,S001910080E,6,23,20,2022
6254911766,6/24/2022 0:40,70.8522,Johnson,S001910380S,6,24,0,2022
6257059079,6/24/2022 4:38,169.946,Polk,S001910080W,6,24,4,2022
6258680667,6/24/2022 7:37,115.9605,Story,S001910035S,6,24,7,2022
6259721236,6/24/2022 9:32,15.9761,Linn,S001910380N,6,24,9,2022
6261563263,6/24/2022 12:58,175.2684,Polk,S001910080W,6,24,12,2022
6267675974,6/25/2022 0:07,79.746,Pottawattamie,S001910029S,6,25,0,2022
6270633970,6/25/2022 5:35,286.5568,Scott,S001910080E,6,25,5,2022
6272702829,6/25/2022 9:28,52.7981,Linn,S001910380S,6,25,9,2022
6273057067,6/25/2022 10:08,241.5514,Johnson,S001910080E,6,25,10,2022
6278098734,6/25/2022 19:38,143.6554,Jasper,S001910080W,6,25,19,2022
6278352806,6/25/2022 20:05,304.5833,Pottawattamie,S001910080W,6,25,20,2022
6281572994,6/26/2022 2:06,211.085,Iowa,S001910080E,6,26,2,2022
6283701103,6/26/2022 6:03,278.4947,Pottawattamie,S001910080W,6,26,6,2022
6286317175,6/26/2022 10:58,5.717,Polk,S001910235W,6,26,10,2022
6287313036,6/26/2022 12:51,162.6518,Jasper,S001910080E,6,26,12,2022
6301896741,6/27/2022 16:22,7.4969,Johnson,S001910380N,6,27,16,2022
6306137890,6/28/2022 0:21,204.4864,Iowa,S001910080E,6,28,0,2022
6315429161,6/28/2022 17:53,14.6775,Polk,S001910235W,6,28,17,2022
6317659790,6/28/2022 22:02,123.5501,Polk,S001910035S,6,28,22,2022
6317965715,6/28/2022 22:36,213.568,Iowa,S001910080E,6,28,22,2022
6322931146,6/29/2022 7:54,12.1973,Polk,S001910235W,6,29,7,2022
6327040489,6/29/2022 15:40,304.8328,Pottawattamie,S001910080W,6,29,15,2022
6332006006,6/30/2022 0:56,195.115,Dallas,S001910080W,6,30,0,2022
6337456102,6/30/2022 11:12,154.5436,Jasper,S001910080W,6,30,11,2022
6340350236,6/30/2022 16:32,8.4278,Polk,S001910235E,6,30,16,2022
6340519129,6/30/2022 16:51,134.6471,Polk,S001910035N,6,30,16,2022
6342195803,6/30/2022 19:54,0,Pottawattamie,S001910480E,6,30,19,2022
6350911630,7/1/2022 12:06,98.3235,Polk,S001910035N,7,1,12,2022
6352568488,7/1/2022 15:05,125.4358,Polk,S001910035N,7,1,15,2022
6364867984,7/2/2022 13:12,119.7251,Dallas,S001910080E,7,2,13,2022
6369340555,7/2/2022 21:17,111.2443,Dallas,S001910080E,7,2,21,2022
6381537596,7/3/2022 19:31,286.5568,Scott,S001910080E,7,3,19,2022
6399456368,7/5/2022 4:26,135.2654,Polk,S001910035N,7,5,4,2022
6405189925,7/5/2022 15:00,219.7685,Iowa,S001910080E,7,5,15,2022
6406535102,7/5/2022 17:25,14.0509,Polk,S001910235E,7,5,17,2022
6407169052,7/5/2022 18:33,2.8482,Woodbury,S001910029S,7,5,18,2022
6408661856,7/5/2022 21:14,7.5878,Polk,S001910235W,7,5,21,2022
6415052211,7/6/2022 8:58,127.3797,Polk,S001910035N,7,6,8,2022
6417416960,7/6/2022 13:12,0.5877,Polk,S001910235W,7,6,13,2022
6419220174,7/6/2022 16:25,186.112,Dallas,S001910080W,7,6,16,2022
6420222376,7/6/2022 18:13,122.6917,Polk,S001910080E,7,6,18,2022
6427801557,7/7/2022 7:49,61.7679,Warren,S001910035N,7,7,7,2022
6428946516,7/7/2022 9:53,185.5318,Dallas,S001910080W,7,7,9,2022
6433051036,7/7/2022 17:21,143.9327,Woodbury,S001910029N,7,7,17,2022
6440029768,7/8/2022 6:05,139.422,Polk,S001910080E,7,8,6,2022
6440446814,7/8/2022 6:50,201.7049,Poweshiek,S001910080E,7,8,6,2022
6440685874,7/8/2022 7:17,71.0115,Black Hawk,S001910380N,7,8,7,2022
6442433085,7/8/2022 10:29,51.2673,Linn,S001910380S,7,8,10,2022
6442756160,7/8/2022 11:04,52.7981,Linn,S001910380S,7,8,11,2022
6448189451,7/8/2022 20:53,7.1969,Polk,S001910235E,7,8,20,2022
6485757249,7/11/2022 16:59,89.1588,Polk,S001910035N,7,11,16,2022
6495996263,7/12/2022 11:26,301.6081,Pottawattamie,S001910080W,7,12,11,2022
6497562324,7/12/2022 14:34,0.3913,Polk,S001910235E,7,12,14,2022
6498787384,7/12/2022 16:47,186.7318,Dallas,S001910080W,7,12,16,2022
6499047340,7/12/2022 17:15,186.112,Dallas,S001910080W,7,12,17,2022
6500654639,7/12/2022 20:08,51.8802,Warren,S001910035N,7,12,20,2022
6508350074,7/13/2022 10:01,73.1626,Harrison,S001910029N,7,13,10,2022
6509102258,7/13/2022 11:22,7.6933,Polk,S001910235E,7,13,11,2022
6512257644,7/13/2022 17:02,181.8349,Polk,S001910080W,7,13,17,2022
6512402673,7/13/2022 17:17,2.6921,Polk,S001910235E,7,13,17,2022
6514213355,7/13/2022 20:29,141.7488,Polk,S001910080E,7,13,20,2022
6516071526,7/14/2022 0:00,219.0749,Iowa,S001910080E,7,14,0,2022
6524362186,7/14/2022 14:59,101.6574,Pottawattamie,S001910029S,7,14,14,2022
6536547352,7/15/2022 13:11,66.3809,Johnson,S001910080W,7,15,13,2022
6538247461,7/15/2022 16:17,131.3245,Polk,S001910035N,7,15,16,2022
6538288149,7/15/2022 16:21,1.8728,Polk,S001910235E,7,15,16,2022
6538741048,7/15/2022 17:10,0.0765,Polk,S001910235E,7,15,17,2022
6539034199,7/15/2022 17:42,176.8001,Polk,S001910080W,7,15,17,2022
6539556595,7/15/2022 18:39,122.6675,Poweshiek,S001910080W,7,15,18,2022
6550861895,7/16/2022 15:14,27.0119,Pottawattamie,S001910080E,7,16,15,2022
6555862167,7/17/2022 0:17,18.7238,Linn,S001910380N,7,17,0,2022
6562007997,7/17/2022 11:50,9.2371,Scott,S001910080W,7,17,11,2022
6565341236,7/17/2022 18:32,3.7583,Polk,S001910235E,7,17,18,2022
6565574266,7/17/2022 19:10,2.6921,Polk,S001910235E,7,17,19,2022
6566583568,7/17/2022 21:15,8.0184,Polk,S001910235E,7,17,21,2022
6577030977,7/18/2022 16:37,239.7568,Johnson,S001910080E,7,18,16,2022
6577419670,7/18/2022 17:19,6.0666,Polk,S001910235E,7,18,17,2022
6577617243,7/18/2022 17:40,90.1431,Polk,S001910035N,7,18,17,2022
6587220934,7/19/2022 10:50,136.6204,Polk,S001910035N,7,19,10,2022
6587321653,7/19/2022 11:01,137.7256,Polk,S001910080E,7,19,11,2022
6589732483,7/19/2022 15:18,107.8524,Story,S001910035N,7,19,15,2022
6590366333,7/19/2022 16:25,1.4418,Pottawattamie,S001910080E,7,19,16,2022
6590828635,7/19/2022 17:15,139.6767,Polk,S001910080E,7,19,17,2022
6591068226,7/19/2022 17:40,135.849,Polk,S001910035N,7,19,17,2022
6591810728,7/19/2022 18:59,137.6265,Polk,S001910080E,7,19,18,2022
6599561468,7/20/2022 8:48,304.8328,Pottawattamie,S001910080W,7,20,8,2022
6600889448,7/20/2022 11:11,124.3874,Polk,S001910035N,7,20,11,2022
6602108006,7/20/2022 13:21,118.3111,Dallas,S001910080E,7,20,13,2022
6607714074,7/20/2022 23:18,127.581,Polk,S001910035S,7,20,23,2022
6607879881,7/20/2022 23:36,102.7913,Poweshiek,S001910080W,7,20,23,2022
6617834715,7/21/2022 17:28,9.5071,Polk,S001910235W,7,21,17,2022
6617982493,7/21/2022 17:43,1.985,Polk,S001910235E,7,21,17,2022
6627130101,7/22/2022 9:59,8.6616,Polk,S001910235E,7,22,9,2022
6632817022,7/22/2022 20:05,14.1595,Linn,S001910380N,7,22,20,2022
6651424275,7/24/2022 5:37,126.356,Polk,S001910035N,7,24,5,2022
6655291247,7/24/2022 12:41,50.1637,Linn,S001910380S,7,24,12,2022
6656352427,7/24/2022 14:37,156.7282,Jasper,S001910080W,7,24,14,2022
6666697832,7/25/2022 9:20,131.1702,Polk,S001910035N,7,25,9,2022
6667140299,7/25/2022 10:09,173.0984,Polk,S001910080W,7,25,10,2022
6670553396,7/25/2022 16:27,10.8259,Polk,S001910235W,7,25,16,2022
6679359329,7/26/2022 8:51,6.7304,Polk,S001910235W,7,26,8,2022
6682659469,7/26/2022 15:00,107.9067,Story,S001910035N,7,26,15,2022
6687647386,7/27/2022 0:20,167.3244,Polk,S001910080W,7,27,0,2022
6696966849,7/27/2022 17:40,181.9389,Polk,S001910080W,7,27,17,2022
6708228900,7/28/2022 14:32,72.1781,Polk,S001910035N,7,28,14,2022
6710170587,7/28/2022 18:06,66.1894,Johnson,S001910080W,7,28,18,2022
6717165826,7/29/2022 6:57,129.5574,Polk,S001910035S,7,29,6,2022
6720451131,7/29/2022 13:00,139.7315,Jasper,S001910080W,7,29,13,2022
6721157473,7/29/2022 14:18,7.3088,Polk,S001910235W,7,29,14,2022
6722377218,7/29/2022 16:33,139.3836,Polk,S001910080E,7,29,16,2022
6722486316,7/29/2022 16:45,181.9389,Polk,S001910080W,7,29,16,2022
6722530909,7/29/2022 16:50,126.9764,Polk,S001910035N,7,29,16,2022
6728417704,7/30/2022 3:39,151.7607,Jasper,S001910080W,7,30,3,2022
6734691493,7/30/2022 15:11,53.9354,Linn,S001910380S,7,30,15,2022
6743311896,7/31/2022 7:04,165.5422,Polk,S001910080W,7,31,7,2022
6745781143,7/31/2022 11:37,13.301,Scott,S001910080W,7,31,11,2022
6764323601,8/1/2022 21:52,111.2443,Dallas,S001910080E,8,1,21,2022
6769714428,8/2/2022 7:48,117.6394,Polk,S001910035S,8,2,7,2022
6773721003,8/2/2022 15:17,4.3477,Polk,S001910235E,8,2,15,2022
6774579307,8/2/2022 16:52,0.2671,Pottawattamie,S001910480E,8,2,16,2022
6783204598,8/3/2022 8:54,218.5479,Iowa,S001910080E,8,3,8,2022
6784103608,8/3/2022 10:34,9.5833,Black Hawk,S001910380S,8,3,10,2022
6786807438,8/3/2022 15:47,1.6631,Scott,S001910074W,8,3,15,2022
6786972275,8/3/2022 16:06,181.9389,Polk,S001910080W,8,3,16,2022
6787347255,8/3/2022 16:50,123.9777,Polk,S001910080E,8,3,16,2022
6796771725,8/4/2022 12:28,178.5693,Jasper,S001910080E,8,4,12,2022
6797705827,8/4/2022 14:26,6.8514,Woodbury,S001910029S,8,4,14,2022
6798149496,8/4/2022 15:22,7.0534,Woodbury,S001910029S,8,4,15,2022
6799299031,8/4/2022 17:48,128.3807,Polk,S001910035S,8,4,17,2022
6806761437,8/5/2022 9:26,204.6159,Iowa,S001910080E,8,5,9,2022
6808585423,8/5/2022 13:10,125.4358,Polk,S001910035N,8,5,13,2022
6808906788,8/5/2022 13:49,242.956,Johnson,S001910080E,8,5,13,2022
6809655295,8/5/2022 15:21,13.941,Polk,S001910235W,8,5,15,2022
6810325168,8/5/2022 16:43,134.7775,Polk,S001910035N,8,5,16,2022
6810365849,8/5/2022 16:48,64.109,Johnson,S001910080W,8,5,16,2022
6810482199,8/5/2022 17:02,130.7425,Polk,S001910035N,8,5,17,2022
6810705220,8/5/2022 17:29,3.9602,Polk,S001910235E,8,5,17,2022
6822139655,8/6/2022 16:49,146.0947,Polk,S001910035S,8,6,16,2022
6824804365,8/6/2022 22:14,181.9389,Polk,S001910080W,8,6,22,2022
6825211104,8/6/2022 23:04,77.5061,Johnson,S001910080W,8,6,23,2022
6827032064,8/7/2022 2:47,120.2572,Poweshiek,S001910080W,8,7,2,2022
6829056687,8/7/2022 6:56,171.7218,Polk,S001910080W,8,7,6,2022
6830457667,8/7/2022 9:47,240.9576,Johnson,S001910080E,8,7,9,2022
6833559601,8/7/2022 16:07,168.4983,Polk,S001910080W,8,7,16,2022
6833796286,8/7/2022 16:36,62.9568,Warren,S001910035N,8,7,16,2022
6834204658,8/7/2022 17:26,145.0155,Woodbury,S001910029N,8,7,17,2022
6843534793,8/8/2022 12:41,110.4424,Story,S001910035S,8,8,12,2022
6852930191,8/9/2022 8:03,2.883,Polk,S001910235E,8,9,8,2022
6857660999,8/9/2022 17:57,19.6848,Linn,S001910380N,8,9,17,2022
6866269557,8/10/2022 11:46,302.7369,Pottawattamie,S001910080W,8,10,11,2022
6866625771,8/10/2022 12:30,14.2569,Linn,S001910380N,8,10,12,2022
6868426365,8/10/2022 16:14,139.0772,Polk,S001910080E,8,10,16,2022
6868860061,8/10/2022 17:08,139.3836,Polk,S001910080E,8,10,17,2022
6868863950,8/10/2022 17:09,130.8698,Polk,S001910035N,8,10,17,2022
6869277400,8/10/2022 18:00,128.9383,Polk,S001910035N,8,10,18,2022
6878537609,8/11/2022 13:07,1.1376,Scott,S001910280W,8,11,13,2022
6880146565,8/11/2022 16:27,168.0857,Jasper,S001910080E,8,11,16,2022
6880191564,8/11/2022 16:32,10.1855,Polk,S001910235W,8,11,16,2022
6880225418,8/11/2022 16:36,9.948,Polk,S001910235W,8,11,16,2022
6880509493,8/11/2022 17:11,180.3093,Polk,S001910080W,8,11,17,2022
6881420667,8/11/2022 19:04,130.576,Polk,S001910035S,8,11,19,2022
6889580704,8/12/2022 11:59,7.6521,Scott,S001910280E,8,12,11,2022
6892282421,8/12/2022 17:38,138.9742,Polk,S001910080E,8,12,17,2022
6905263755,8/13/2022 20:51,54.647,Linn,S001910380S,8,13,20,2022
6925517881,8/15/2022 15:47,5.8152,Woodbury,S001910029S,8,15,15,2022
6925729902,8/15/2022 16:14,10.7576,Polk,S001910235E,8,15,16,2022
6925817681,8/15/2022 16:25,180.3093,Polk,S001910080W,8,15,16,2022
6926219078,8/15/2022 17:16,9.3364,Polk,S001910235W,8,15,17,2022
6933121223,8/16/2022 8:01,70.7308,Johnson,S001910380S,8,16,8,2022
